symbol,timeframe,strategy_id,strategy_name,status,trades,wins,losses,win_rate_pct,net_profit,total_return_pct,profit_factor,expectancy,max_drawdown_pct,sharpe,sortino,bars,error
VOLATILITY_30,1h,kst_trend_cross,KST Trend Cross,OK,13,5,8,38.46,631.28,6.31,1.9756086312994334,48.56,3.15,1.569,1.806,288,
VOLATILITY_30,1h,coppock_curve_bottom,Coppock Curve Bottom,OK,12,6,6,50.0,1636.59,16.37,3.7576317226688065,136.38,2.84,3.753,6.072,288,
VOLATILITY_30,1h,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_30,1h,tsi_momentum_shift,TSI Momentum Shift,OK,19,13,6,68.42,2535.76,25.36,6.226202265070862,133.46,2.78,4.822,5.996,288,
VOLATILITY_30,1h,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,35,6,29,17.14,-859.58,-8.6,0.3771788404944823,-24.56,8.6,-3.163,-3.981,288,
VOLATILITY_30,1h,rvi_signal_cross,Relative Vigor Index Cross,OK,19,14,5,73.68,1754.3,17.54,5.568983287753863,92.33,2.09,4.633,6.432,288,
VOLATILITY_30,1h,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,82,63,19,76.83,2773.56,27.74,3.7645134855158005,33.82,2.37,5.278,7.26,288,
VOLATILITY_30,1h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,7,3,4,42.86,528.32,5.28,3.9721977116405345,75.47,2.56,1.594,1.758,288,
VOLATILITY_30,1h,aroon_new_trend,Aroon New Trend,OK,8,1,7,12.5,-374.38,-3.74,0.421636034674141,-46.8,5.11,-1.235,-1.092,288,
VOLATILITY_30,1h,psar_flip_trend,Parabolic SAR Flip,OK,23,17,6,73.91,3807.2,38.07,14.977723923560799,165.53,1.24,6.913,11.473,288,
VOLATILITY_30,1h,keltner_channel_breakout,Keltner Channel Breakout,OK,10,6,4,60.0,977.57,9.78,3.7020747875318527,97.76,1.92,2.743,2.711,288,
VOLATILITY_30,1h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_30,1h,vwap_reversion,VWAP Mean Reversion,OK,11,4,7,36.36,-67.98,-0.68,0.8040207595106288,-6.18,1.99,-0.42,-0.323,288,
VOLATILITY_30,1h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,32,5,27,15.62,-1351.38,-13.51,0.27639511252938936,-42.23,13.51,-3.91,-4.527,288,
VOLATILITY_30,1h,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,116,87,29,75.0,2665.46,26.65,3.1335882248284115,22.98,2.23,4.9,6.793,288,
VOLATILITY_30,1h,trix_zero_cross,TRIX Zero-Line Cross,OK,18,2,16,11.11,-1071.99,-10.72,0.18205603835150067,-59.56,11.1,-2.94,-3.452,288,
VOLATILITY_30,1h,balance_of_power_shift,Balance of Power Shift,OK,47,21,26,44.68,616.33,6.16,1.4629679034959584,13.11,2.68,1.702,2.751,288,
VOLATILITY_30,1h,roc_acceleration,Rate-of-Change Acceleration,OK,14,13,1,92.86,2268.39,22.68,90.66639832016538,162.03,1.18,5.423,7.486,288,
VOLATILITY_30,1h,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,20,6,14,30.0,-100.85,-1.01,0.9286375930374067,-5.04,6.02,-0.193,-0.224,288,
VOLATILITY_30,1h,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_30,1h,hull_ma_momentum,Hull Moving Average Momentum,OK,18,16,2,88.89,3150.61,31.51,27.169147773623994,175.03,1.7,6.318,8.985,288,
VOLATILITY_30,1h,kama_adaptive_trend,KAMA Adaptive Trend,OK,15,10,5,66.67,2210.61,22.11,8.216525194095764,147.37,2.51,4.63,6.324,288,
VOLATILITY_30,1h,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,33,13,20,39.39,193.54,1.94,1.2588530803273927,5.86,2.49,0.644,0.547,288,
VOLATILITY_30,1h,macd_divergence_confluence,MACD Divergence Confluence,OK,6,5,1,83.33,1423.25,14.23,28.703924338433012,237.21,0.69,4.552,5.039,288,
VOLATILITY_30,1h,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_30,1h,range_position_breakout,Range Position Breakout,OK,9,5,4,55.56,375.55,3.76,3.0270167602022955,41.73,0.9,1.775,0.764,288,
VOLATILITY_30,4h,rsi_reversal,RSI Mean Reversion,OK,6,3,3,50.0,332.75,3.33,2.2150100450884547,55.46,2.0,1.469,1.409,180,
VOLATILITY_30,1h,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,16,1,15,6.25,-953.36,-9.53,0.08553487971848239,-59.59,9.53,-4.185,-3.417,288,
VOLATILITY_30,4h,macd_trend,MACD Trend Following,OK,4,3,1,75.0,372.71,3.73,6.800834324843485,93.18,2.74,2.007,2.594,180,
VOLATILITY_30,4h,bb_squeeze,Bollinger Band Squeeze,OK,14,11,3,78.57,2171.28,21.71,10.333095155167618,155.09,2.34,5.572,8.132,180,
VOLATILITY_30,4h,adx_strength,ADX Strength Entry,OK,8,6,2,75.0,1532.19,15.32,8.15072896461176,191.52,3.13,5.42,8.186,180,
VOLATILITY_30,4h,ichimoku_trend,Ichimoku Cloud Trend,OK,18,8,10,44.44,823.1,8.23,1.8114676064205584,45.73,5.81,2.418,4.554,180,
VOLATILITY_30,4h,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
VOLATILITY_30,4h,elder_ray,Elder Ray Power,OK,15,11,4,73.33,1710.16,17.1,6.133821135249421,114.01,2.27,5.031,6.683,180,
VOLATILITY_30,4h,choppiness_reversal,Choppiness Reversal,OK,18,14,4,77.78,895.28,8.95,5.498170083773393,49.74,1.0,5.168,6.644,180,
VOLATILITY_30,4h,confluence_8,8-Indicator Confluence,OK,6,4,2,66.67,698.72,6.99,4.383435557725196,116.45,1.41,3.358,3.321,180,
VOLATILITY_30,4h,fisher_zscore,Fisher + Z-Score,OK,22,17,5,77.27,1086.56,10.87,5.244091463209305,49.39,1.49,5.626,7.938,180,
VOLATILITY_30,4h,volume_breakout,Volume Breakout,OK,1,1,0,100.0,80.27,0.8,,80.27,0.04,1.234,0.0,180,
VOLATILITY_30,4h,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,14,9,5,64.29,1801.05,18.01,10.412388197663583,128.65,1.13,6.832,11.401,180,
VOLATILITY_30,4h,camarilla_breakout,Camarilla R3/S3 Breakout,OK,20,17,3,85.0,1026.63,10.27,5.350171421670862,51.33,2.22,3.694,3.405,180,
VOLATILITY_30,4h,woodie_pivot_reversal,Woodie Pivot Reversal,OK,16,3,13,18.75,-560.09,-5.6,0.408341195953762,-35.01,7.49,-2.352,-2.487,180,
VOLATILITY_30,4h,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
VOLATILITY_30,4h,chandelier_trend_exit,Chandelier Trend Exit,OK,75,37,38,49.33,658.82,6.59,1.8102369263211615,8.78,3.4,2.857,5.449,180,
VOLATILITY_30,4h,mfi_volume_reversal,MFI Volume Reversal,OK,9,3,6,33.33,-42.45,-0.42,0.904861794091274,-4.72,2.5,-0.237,-0.267,180,
VOLATILITY_30,4h,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,3,1,2,33.33,98.83,0.99,1.6647263294385362,32.94,2.48,0.517,0.453,180,
VOLATILITY_30,4h,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
VOLATILITY_30,4h,hurst_trend_persistence,Hurst Trend Persistence,OK,10,4,6,40.0,645.47,6.45,2.1468896402259827,64.55,3.11,2.526,4.659,180,
VOLATILITY_30,4h,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,52,42,10,80.77,2142.55,21.43,6.47352230720465,41.2,1.99,6.471,8.253,180,
VOLATILITY_30,4h,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,10,7,3,70.0,1907.15,19.07,34.65758051367407,190.72,0.94,7.873,13.256,180,
VOLATILITY_30,4h,obv_price_divergence,OBV/Price Divergence,OK,34,17,17,50.0,480.09,4.8,1.5956317943624312,14.12,3.8,1.856,2.559,180,
VOLATILITY_30,4h,kst_trend_cross,KST Trend Cross,OK,7,4,3,57.14,644.64,6.45,3.7754095186627237,92.09,3.15,2.846,3.757,180,
VOLATILITY_30,4h,coppock_curve_bottom,Coppock Curve Bottom,OK,8,4,4,50.0,1074.06,10.74,3.8650803831998575,134.26,2.37,4.447,7.424,180,
VOLATILITY_30,4h,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
VOLATILITY_30,4h,tsi_momentum_shift,TSI Momentum Shift,OK,13,8,4,61.54,1603.03,16.03,6.655156445136068,123.31,2.78,5.327,7.329,180,
VOLATILITY_30,4h,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,18,4,13,22.22,-288.98,-2.89,0.549062340462708,-16.05,4.12,-1.84,-2.361,180,
VOLATILITY_30,4h,rvi_signal_cross,Relative Vigor Index Cross,OK,11,9,2,81.82,1140.53,11.41,9.120451013378393,103.68,2.09,5.288,7.588,180,
VOLATILITY_30,4h,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,46,36,10,78.26,1811.68,18.12,5.615909914684959,39.38,1.8,6.153,9.775,180,
VOLATILITY_30,4h,aroon_new_trend,Aroon New Trend,OK,5,1,4,20.0,-22.05,-0.22,0.9252420431388255,-4.41,3.91,-0.111,-0.111,180,
VOLATILITY_30,4h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,4,3,1,75.0,519.35,5.19,17.137704990418275,129.84,2.56,2.761,3.413,180,
VOLATILITY_30,4h,psar_flip_trend,Parabolic SAR Flip,OK,16,10,6,62.5,2103.92,21.04,8.724310935383361,131.49,1.22,6.83,11.096,180,
VOLATILITY_30,4h,keltner_channel_breakout,Keltner Channel Breakout,OK,6,4,2,66.67,674.7,6.75,4.267126987622847,112.45,1.92,3.448,3.591,180,
VOLATILITY_30,4h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
VOLATILITY_30,4h,vwap_reversion,VWAP Mean Reversion,OK,10,3,7,30.0,-92.56,-0.93,0.7331730428377072,-9.26,1.99,-0.766,-0.765,180,
VOLATILITY_30,4h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,16,3,13,18.75,-605.07,-6.05,0.34029182564561533,-37.82,6.5,-2.992,-3.391,180,
VOLATILITY_30,4h,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,69,52,16,75.36,1735.56,17.36,4.015207676394261,25.15,1.76,5.651,9.798,180,
VOLATILITY_30,4h,trix_zero_cross,TRIX Zero-Line Cross,OK,9,2,7,22.22,-294.03,-2.94,0.4964603940639197,-32.67,6.24,-1.347,-1.639,180,
VOLATILITY_30,4h,balance_of_power_shift,Balance of Power Shift,OK,27,14,13,51.85,654.95,6.55,2.045306806846305,24.26,2.48,3.12,5.032,180,
VOLATILITY_30,4h,roc_acceleration,Rate-of-Change Acceleration,OK,9,8,1,88.89,1339.06,13.39,53.93147278701347,148.78,1.18,5.597,8.224,180,
VOLATILITY_30,4h,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,11,5,6,45.45,340.64,3.41,1.561417393940798,30.97,4.68,1.306,1.529,180,
VOLATILITY_30,4h,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
VOLATILITY_30,4h,kama_adaptive_trend,KAMA Adaptive Trend,OK,10,6,4,60.0,1404.59,14.05,8.956146900018938,140.46,2.51,5.33,8.357,180,
VOLATILITY_30,4h,hull_ma_momentum,Hull Moving Average Momentum,OK,12,10,2,83.33,1915.9,19.16,16.913595026842348,159.66,1.7,6.611,9.377,180,
VOLATILITY_30,4h,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,18,8,10,44.44,352.6,3.53,2.0487836595905677,19.59,1.45,1.961,1.681,180,
VOLATILITY_30,4h,macd_divergence_confluence,MACD Divergence Confluence,OK,4,3,1,75.0,809.45,8.09,16.756098049583002,202.36,0.69,4.253,4.132,180,
VOLATILITY_30,4h,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
VOLATILITY_30,4h,range_position_breakout,Range Position Breakout,OK,6,4,2,66.67,316.76,3.17,4.501488035091788,52.79,0.9,2.281,1.146,180,
VOLATILITY_30,4h,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,7,1,6,14.29,-353.81,-3.54,0.20130310411744973,-50.54,3.54,-2.76,-2.181,180,
VOLATILITY_30,1d,rsi_reversal,RSI Mean Reversion,OK,8,5,3,62.5,631.73,6.32,3.306736177249768,78.97,2.0,2.271,2.479,200,
VOLATILITY_30,1d,macd_trend,MACD Trend Following,OK,5,2,3,40.0,63.24,0.63,1.2354625537202941,12.65,3.53,0.3,0.343,200,
VOLATILITY_30,1d,bb_squeeze,Bollinger Band Squeeze,OK,14,11,3,78.57,2064.45,20.64,7.081315529734248,147.46,2.34,4.874,6.431,200,
VOLATILITY_30,1d,adx_strength,ADX Strength Entry,OK,8,5,3,62.5,1248.42,12.48,4.807444972227641,156.05,3.13,3.916,5.415,200,
VOLATILITY_30,1d,ichimoku_trend,Ichimoku Cloud Trend,OK,22,8,14,36.36,399.18,3.99,1.2776046132305348,18.14,5.81,1.045,1.945,200,
VOLATILITY_30,1d,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
VOLATILITY_30,1d,elder_ray,Elder Ray Power,OK,17,11,6,64.71,1595.77,15.96,4.565882705931659,93.87,2.27,4.341,5.633,200,
VOLATILITY_30,1d,choppiness_reversal,Choppiness Reversal,OK,18,14,4,77.78,882.36,8.82,5.162987286619287,49.02,1.0,4.762,5.949,200,
VOLATILITY_30,1d,confluence_8,8-Indicator Confluence,OK,6,4,2,66.67,607.87,6.08,3.9435047797548113,101.31,1.59,2.617,2.259,200,
VOLATILITY_30,1d,fisher_zscore,Fisher + Z-Score,OK,22,17,5,77.27,1086.56,10.87,5.244091463209305,49.39,1.49,5.245,6.999,200,
VOLATILITY_30,1d,volume_breakout,Volume Breakout,OK,1,1,0,100.0,80.27,0.8,,80.27,0.04,1.158,0.0,200,
VOLATILITY_30,1d,camarilla_breakout,Camarilla R3/S3 Breakout,OK,21,18,3,85.71,1049.29,10.49,5.446189942191429,49.97,2.22,3.528,3.065,200,
VOLATILITY_30,1d,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,15,9,5,60.0,1801.05,18.01,10.412388197663583,120.07,1.13,6.326,9.993,200,
VOLATILITY_30,1d,woodie_pivot_reversal,Woodie Pivot Reversal,OK,22,3,19,13.64,-977.0,-9.77,0.28348940279872975,-44.41,9.77,-3.481,-3.937,200,
VOLATILITY_30,1d,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
VOLATILITY_30,1d,chandelier_trend_exit,Chandelier Trend Exit,OK,95,44,50,46.32,394.75,3.95,1.3542112187835507,4.16,3.4,1.52,2.852,200,
VOLATILITY_30,1d,mfi_volume_reversal,MFI Volume Reversal,OK,12,4,8,33.33,-181.6,-1.82,0.6948022825210134,-15.13,2.5,-0.906,-1.107,200,
VOLATILITY_30,1d,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,3,1,2,33.33,46.03,0.46,1.2284402531331553,15.34,2.48,0.232,0.205,200,
VOLATILITY_30,1d,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
VOLATILITY_30,1d,hurst_trend_persistence,Hurst Trend Persistence,OK,11,4,7,36.36,566.22,5.66,1.881877979100273,51.47,3.11,2.02,3.66,200,
VOLATILITY_30,1d,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,54,43,11,79.63,2060.76,20.61,5.018131319462776,38.16,1.99,5.629,7.497,200,
VOLATILITY_30,1d,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,11,8,3,72.73,1936.59,19.37,35.17718186223783,176.05,0.94,7.362,11.783,200,
VOLATILITY_30,1d,obv_price_divergence,OBV/Price Divergence,OK,40,18,22,45.0,236.18,2.36,1.2196628110797554,5.9,3.8,0.831,1.207,200,
VOLATILITY_30,1d,coppock_curve_bottom,Coppock Curve Bottom,OK,8,4,4,50.0,1023.06,10.23,3.402192059532997,127.88,2.37,3.927,6.129,200,
VOLATILITY_30,1d,kst_trend_cross,KST Trend Cross,OK,7,3,4,42.86,419.63,4.2,2.2432921569420783,59.95,3.15,1.637,1.922,200,
VOLATILITY_30,1d,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
VOLATILITY_30,1d,tsi_momentum_shift,TSI Momentum Shift,OK,13,8,5,61.54,1487.0,14.87,4.7222101670996075,114.38,2.78,4.462,5.135,200,
VOLATILITY_30,1d,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,23,5,18,21.74,-507.92,-5.08,0.4236102567231611,-22.08,5.58,-2.756,-3.744,200,
VOLATILITY_30,1d,rvi_signal_cross,Relative Vigor Index Cross,OK,11,9,2,81.82,1117.22,11.17,7.822339395350481,101.57,2.09,4.833,6.735,200,
VOLATILITY_30,1d,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,47,37,10,78.72,1771.65,17.72,4.8018262507106515,37.69,1.8,5.499,7.957,200,
VOLATILITY_30,1d,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,4,2,2,50.0,349.45,3.49,8.45417496158306,87.36,2.56,1.625,1.72,200,
VOLATILITY_30,1d,aroon_new_trend,Aroon New Trend,OK,5,1,4,20.0,-79.74,-0.8,0.7738935940861211,-15.95,3.91,-0.401,-0.378,200,
VOLATILITY_30,1d,psar_flip_trend,Parabolic SAR Flip,OK,17,11,6,64.71,2143.82,21.44,8.870818587760377,126.11,1.22,6.425,9.892,200,
VOLATILITY_30,1d,keltner_channel_breakout,Keltner Channel Breakout,OK,6,4,2,66.67,598.99,5.99,3.90051800598085,99.83,1.92,2.767,2.552,200,
VOLATILITY_30,1d,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
VOLATILITY_30,1d,vwap_reversion,VWAP Mean Reversion,OK,10,3,7,30.0,-92.56,-0.93,0.7331730428377072,-9.26,1.99,-0.719,-0.674,200,
VOLATILITY_30,1d,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,21,4,17,19.05,-857.78,-8.58,0.29983705045340014,-40.85,9.27,-3.661,-4.657,200,
VOLATILITY_30,1d,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,69,52,17,75.36,1647.55,16.48,3.4826656863003445,23.88,1.76,4.917,7.409,200,
VOLATILITY_30,1d,trix_zero_cross,TRIX Zero-Line Cross,OK,12,1,11,8.33,-668.23,-6.68,0.26050621621966835,-55.69,7.13,-2.661,-3.217,200,
VOLATILITY_30,1d,balance_of_power_shift,Balance of Power Shift,OK,32,15,17,46.88,468.0,4.68,1.5372692794859202,14.63,2.68,1.973,3.193,200,
VOLATILITY_30,1d,roc_acceleration,Rate-of-Change Acceleration,OK,9,8,1,88.89,1339.06,13.39,53.93147278701347,148.78,1.18,5.219,7.251,200,
VOLATILITY_30,1d,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,13,4,9,30.77,-34.01,-0.34,0.9626979996946204,-2.62,4.68,-0.091,-0.108,200,
VOLATILITY_30,1d,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
VOLATILITY_30,1d,kama_adaptive_trend,KAMA Adaptive Trend,OK,10,6,4,60.0,1298.29,12.98,5.590104957838728,129.83,2.51,4.429,5.447,200,
VOLATILITY_30,1d,hull_ma_momentum,Hull Moving Average Momentum,OK,12,10,2,83.33,1915.9,19.16,16.913595026842348,159.66,1.7,6.147,8.268,200,
VOLATILITY_30,1d,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,20,8,12,40.0,280.4,2.8,1.6865577685610147,14.02,1.51,1.416,1.22,200,
VOLATILITY_30,1d,macd_divergence_confluence,MACD Divergence Confluence,OK,5,4,1,80.0,839.15,8.39,17.334174275023795,167.83,0.69,4.087,3.749,200,
VOLATILITY_30,1d,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
VOLATILITY_30,1d,range_position_breakout,Range Position Breakout,OK,6,4,2,66.67,316.76,3.17,4.501488035091788,52.79,0.9,2.14,1.011,200,
VOLATILITY_30,1d,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,10,1,9,10.0,-569.22,-5.69,0.1354401160556443,-56.92,5.69,-3.719,-3.451,200,
VOLATILITY_50,1h,macd_trend,MACD Trend Following,OK,7,0,7,0.0,-503.46,-5.03,0.0,-71.92,6.12,-1.273,-1.49,288,
VOLATILITY_50,1h,rsi_reversal,RSI Mean Reversion,OK,15,9,6,60.0,1414.32,14.14,3.827646488633263,94.29,2.66,3.066,4.326,288,
VOLATILITY_50,1h,bb_squeeze,Bollinger Band Squeeze,OK,19,14,5,73.68,2548.11,25.48,5.377183624036861,134.11,2.38,3.868,5.147,288,
VOLATILITY_50,1h,adx_strength,ADX Strength Entry,OK,10,5,5,50.0,1024.58,10.25,2.9126213592232926,102.46,3.13,2.417,3.012,288,
VOLATILITY_50,1h,ichimoku_trend,Ichimoku Cloud Trend,OK,39,11,28,28.21,-310.25,-3.1,0.8868555051102665,-7.96,8.72,-0.439,-0.747,288,
VOLATILITY_50,1h,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_50,1h,elder_ray,Elder Ray Power,OK,27,14,13,51.85,1878.36,18.78,2.9630779074034668,69.57,2.38,3.38,3.972,288,
VOLATILITY_50,1h,choppiness_reversal,Choppiness Reversal,OK,26,19,7,73.08,1128.01,11.28,4.0060524050366135,43.39,1.08,3.373,4.622,288,
VOLATILITY_50,1h,confluence_8,8-Indicator Confluence,OK,11,5,6,45.45,723.45,7.23,2.282883686929081,65.77,1.99,1.87,2.114,288,
VOLATILITY_50,1h,fisher_zscore,Fisher + Z-Score,OK,29,23,6,79.31,1564.99,15.65,6.391621890366609,53.97,1.44,4.594,5.795,288,
VOLATILITY_50,1h,volume_breakout,Volume Breakout,OK,6,5,1,83.33,425.11,4.25,14.051983810127762,70.85,0.31,2.247,2.023,288,
VOLATILITY_50,1h,camarilla_breakout,Camarilla R3/S3 Breakout,OK,28,22,6,78.57,928.05,9.28,2.715358750915596,33.14,2.3,2.437,2.367,288,
VOLATILITY_50,1h,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,18,10,8,55.56,2023.91,20.24,6.74332586187867,112.44,1.38,5.23,6.595,288,
VOLATILITY_50,1h,woodie_pivot_reversal,Woodie Pivot Reversal,OK,37,4,33,10.81,-1718.34,-17.18,0.22306973795397722,-46.44,17.46,-4.342,-4.766,288,
VOLATILITY_50,1h,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_50,1h,chandelier_trend_exit,Chandelier Trend Exit,OK,141,58,82,41.13,-151.3,-1.51,0.914017711843087,-1.07,4.6,-0.38,-0.656,288,
VOLATILITY_50,1h,mfi_volume_reversal,MFI Volume Reversal,OK,16,4,12,25.0,-426.74,-4.27,0.5175572618733862,-26.67,4.48,-1.635,-1.631,288,
VOLATILITY_50,1h,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,4,1,3,25.0,-54.44,-0.54,0.8211926838301611,-13.61,2.97,-0.219,-0.145,288,
VOLATILITY_50,1h,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_50,1h,hurst_trend_persistence,Hurst Trend Persistence,OK,16,6,10,37.5,507.63,5.08,1.4931899574247705,31.73,4.31,1.104,1.991,288,
VOLATILITY_50,1h,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,80,60,20,75.0,3021.16,30.21,4.414663082014224,37.76,2.0,5.307,7.025,288,
VOLATILITY_50,1h,obv_price_divergence,OBV/Price Divergence,OK,48,21,26,43.75,10.43,0.1,1.0074985319111567,0.22,3.78,0.046,0.058,288,
VOLATILITY_50,1h,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,15,11,4,73.33,2172.81,21.73,12.01927916213014,144.85,1.14,5.81,8.472,288,
VOLATILITY_50,1h,kst_trend_cross,KST Trend Cross,OK,14,4,10,28.57,216.0,2.16,1.2740287474772651,15.43,3.53,0.533,0.618,288,
VOLATILITY_50,1h,coppock_curve_bottom,Coppock Curve Bottom,OK,9,4,5,44.44,912.83,9.13,2.714712342615355,101.43,3.85,2.335,3.095,288,
VOLATILITY_50,1h,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_50,1h,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,45,6,39,13.33,-1284.02,-12.84,0.2827521731936646,-28.53,13.0,-4.359,-5.358,288,
VOLATILITY_50,1h,tsi_momentum_shift,TSI Momentum Shift,OK,15,10,5,66.67,1810.14,18.1,5.980873710670255,120.68,1.85,3.777,5.148,288,
VOLATILITY_50,1h,rvi_signal_cross,Relative Vigor Index Cross,OK,17,13,4,76.47,1661.87,16.62,7.118528799373276,97.76,1.3,4.271,6.079,288,
VOLATILITY_50,1h,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,66,44,22,66.67,2087.11,20.87,2.795525528141989,31.62,2.44,3.848,5.62,288,
VOLATILITY_50,1h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,6,4,2,66.67,219.48,2.19,2.579756961706258,36.58,2.93,0.621,0.699,288,
VOLATILITY_50,1h,aroon_new_trend,Aroon New Trend,OK,7,0,7,0.0,-679.35,-6.79,0.0,-97.05,7.17,-1.947,-1.711,288,
VOLATILITY_50,1h,psar_flip_trend,Parabolic SAR Flip,OK,23,14,9,60.87,2854.89,28.55,8.469744550960785,124.13,1.7,5.345,7.501,288,
VOLATILITY_50,1h,keltner_channel_breakout,Keltner Channel Breakout,OK,8,5,3,62.5,563.35,5.63,2.952853998454242,70.42,1.53,1.683,1.901,288,
VOLATILITY_50,1h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
VOLATILITY_50,1h,vwap_reversion,VWAP Mean Reversion,OK,31,5,26,16.13,-780.12,-7.8,0.3545129234261643,-25.17,7.97,-3.112,-3.366,288,
VOLATILITY_50,1h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,35,5,30,14.29,-1520.15,-15.2,0.2460735309797111,-43.43,15.42,-4.193,-4.711,288,
